created_at,text
2021-12-02 6:20:14,"So now that the #Clippers have got their ""letdown"" game out of the way, it's time to focus on the BIG ONE on Friday… https://t.co/pqgtQ7NrZx"
2021-12-02 6:19:21,"RT @SpectrumSN: 'We had a conversation at halftime about the team we want to be … we have to buckle down on defense.' @AntDavis23 (25 PTS,…"
2021-12-02 6:18:17,@TomerAzarly @LakeShowCP We'll be waiting... LLLLAAAAKKKKEEEERRRRSSSS #LakeShow #Lakers #LakersNation God Bless
2021-12-02 6:15:32,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 6:14:19,RT @DogecoinShrink: This time tomorrow the @Lakers will be in 5th place in the Western Conference. #LakeShow #Lakers #LakersNation
2021-12-02 6:14:05,"RT @LakersNation: Frank Vogel revealed he issued a challenge to the #Lakers to get 30 assists a game as a team.
https://t.co/tof3RumVf6 htt…"
2021-12-02 6:11:17,RT @DodgerHogs: Carmelo has been incredible! #Lakers #NBA75 https://t.co/iJJ2hupBWY
2021-12-02 6:09:00,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 6:07:44,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 5:56:58,"RT @OswegoMBball: We would like to give a special shout-out to former Laker point guard @LiamSanborn2 for achieving his 1,000th point! Liam…"
2021-12-02 5:56:48,This time tomorrow the @Lakers will be in 5th place in the Western Conference. #LakeShow #Lakers #LakersNation
2021-12-02 5:55:34,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-02 5:53:08,I want a fully healthy lakers squad for 🎄#lakers #Christmas
2021-12-02 5:51:23,"Clippers lose, Nuggets lost, and so did the Timberwolves so the #Lakers are the 6th seed 😂😂"
2021-12-02 5:43:36,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 5:42:56,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-02 5:40:32,"""Highlights - Scoring with Hook shots, floaters, jumpers, and in transition - Ivica Zubac …""… https://t.co/etZSWWdLcf"
2021-12-02 5:30:49,RT @LACourtsidePod: A huge letdown before the big game Friday against the #Lakers.
2021-12-02 5:29:41,A huge letdown before the big game Friday against the #Lakers. https://t.co/ggheoennVW
2021-12-02 5:25:33,RT @DrRobertKlapper: #Lakers. Thankful for all the Years #Kobe https://t.co/Y2b61bdrJ3
2021-12-02 5:24:51,Thought the #lakers tenderized the #kings for the #clippers. Guess they weren’t up for the task….. poor little JV team
2021-12-02 5:22:54,"RT @LakersNation: Frank Vogel revealed he issued a challenge to the #Lakers to get 30 assists a game as a team.
https://t.co/tof3RumVf6 htt…"
2021-12-02 5:22:25,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 5:21:04,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 5:15:54,Clippers getting they azz beat by sac town 🤣🤣🤣🤣🤣🤣🤣🤣 damn #lakers
2021-12-02 5:13:05,"RT @Ljs_sportscards: Kobe in gold ✨🤩

#kobe #kobebryant #losangeles #losangeleslakers #lakers #lakersnation #nba #nbabasketball #basketball…"
2021-12-02 5:13:02,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-02 5:12:17,"RT @PaulNakamura7: What the gib doing? !lurk !backseat https://t.co/xNR614pojf #ps #game #playstation #videogames #games #xbox 
#gamergirl…"
2021-12-02 5:07:53,"80s Starter Lakers Jacket, Size Large!! #lakers #starterjacket #usamade #80s #grail #nbajacket #starterlakers… https://t.co/m3vpkjHDQx"
2021-12-02 4:59:55,"RT @Ljs_sportscards: Kobe in gold ✨🤩

#kobe #kobebryant #losangeles #losangeleslakers #lakers #lakersnation #nba #nbabasketball #basketball…"
2021-12-02 4:39:09,"When you love #Wheaties, and love the #Lakers, but NOT a #LabronJames fan! #ohhellno https://t.co/8mL3p7Z1BY"
2021-12-02 4:36:28,What the gib doing? !lurk !backseat https://t.co/xNR614pojf #ps #game #playstation #videogames #games #xbox… https://t.co/XuBeBspBJl
2021-12-02 4:20:07,RT @hannah_kulik: NEW PODCAST‼️: Should Dwight Be Lakers Starting Center?! https://t.co/wkIJKWiRBs #Lakers 💜💛💜💛
2021-12-02 4:19:25,"@FourWitTheFive I'm from Detroit Isaiah, but I do a podcast for the #Lakers and #Clippers. I'm watching the ClipJoi… https://t.co/zMty7IrYpU"
2021-12-02 4:17:49,12-11 posting this late but good win never gave up let’s keep this going without lebron we got to prove to the worl… https://t.co/lXJb6hVgnZ
2021-12-02 4:14:05,NEW PODCAST‼️: Should Dwight Be Lakers Starting Center?! https://t.co/wkIJKWiRBs #Lakers 💜💛💜💛
2021-12-02 4:12:21,so #lakers should #lebron just DNP @KingJames ALL yr play CRAZY #dwight howard @DwightHoward 35min let westbrook SH… https://t.co/c7ouVsKxux
2021-12-02 4:10:56,"Imma say it,  NBA is trying so hard to sabotage LeBron from going back to the finals this season with the lakers. T… https://t.co/wcc7dp7txE"
2021-12-02 4:09:17,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 4:08:55,can bronny and bryce play for us while daddy is away?? #lakers
2021-12-02 4:01:48,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-02 3:59:24,RT @SpectrumSN: The #Lakers outscore the Kings 67-33 in the second half to secure the win. https://t.co/LOTT37947j
2021-12-02 3:57:36,RT @LACourtsidePod: Rest up so he can give max effort against the #Lakers.
2021-12-02 3:54:29,RT @LACourtsidePod: Does anyone think the #Clippers will have a letdown tonight against the #KingsNation before their big game on Friday ag…
2021-12-02 3:50:33,Rest up so he can give max effort against the #Lakers. https://t.co/kRastvhktV
2021-12-02 3:48:22,#Lakers Pullt the win against the #Kings. #AnthonyDavis with 25 points and 7 Rebs and 2 Blks https://t.co/MPCzLsHyKH
2021-12-02 3:48:05,"RT @SpectrumSN: 'We had a conversation at halftime about the team we want to be … we have to buckle down on defense.' @AntDavis23 (25 PTS,…"
2021-12-02 3:47:12,Does anyone think the #Clippers will have a letdown tonight against the #KingsNation before their big game on Frida… https://t.co/1PaDgVQ7fa
2021-12-02 3:46:45,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-02 3:45:33,@kavyahih Better you can Support young #Lakers stars⭐
2021-12-02 3:43:08,RT @NikkiKaySN1: Russell Westbrook is back home in Pauley as tonight’s honorary captain @UCLAMBB #Lakers #Bruins https://t.co/ba04ZUS68R
2021-12-02 3:42:55,"RT @SpectrumSN: 'We had a conversation at halftime about the team we want to be … we have to buckle down on defense.' @AntDavis23 (25 PTS,…"
2021-12-02 3:40:37,"""#Rockets have a better outlook than the #Lakers right now""...is something I expected to be saying 3-5 years down the line! 😲"
2021-12-02 3:33:20,RT @NikkiKaySN1: Russell Westbrook is back home in Pauley as tonight’s honorary captain @UCLAMBB #Lakers #Bruins https://t.co/ba04ZUS68R
2021-12-02 3:28:33,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-02 3:28:18,"RT @BomberBreaks: Holy Kaboooom! 🤯🤯
LeBron James 1/1 Super Stars Gold Vinyl Die-Cut Insert pulled from our @paniniamerica Contenders Optic…"
2021-12-02 3:26:16,"@RealSkipBayless This is why The LAKERS suck, check it out and subscribe  https://t.co/A6m7S8dPme #NBA #LAKERS #Lebron"
2021-12-02 3:22:21,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 3:19:10,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 3:13:59,"@SportsCenter This is why The LAKERS suck, check it out and subscribe  https://t.co/A6m7S8dPme #NBA #LAKERS #Lebron"
2021-12-02 3:10:05,RT @LakersNation: #Lakers get their revenge on the Kangs with a dominating 117-92 victory! https://t.co/IUEzT2bkRw
2021-12-02 3:09:21,RT @NikkiKaySN1: Russell Westbrook is back home in Pauley as tonight’s honorary captain @UCLAMBB #Lakers #Bruins https://t.co/ba04ZUS68R
2021-12-02 3:07:16,RT @NikkiKaySN1: Russell Westbrook is back home in Pauley as tonight’s honorary captain @UCLAMBB #Lakers #Bruins https://t.co/ba04ZUS68R
2021-12-02 3:07:01,RT @NikkiKaySN1: Russell Westbrook is back home in Pauley as tonight’s honorary captain @UCLAMBB #Lakers #Bruins https://t.co/ba04ZUS68R
2021-12-02 3:04:44,RT @NikkiKaySN1: Russell Westbrook is back home in Pauley as tonight’s honorary captain @UCLAMBB #Lakers #Bruins https://t.co/ba04ZUS68R
2021-12-02 3:04:10,"Holy Kaboooom! 🤯🤯
LeBron James 1/1 Super Stars Gold Vinyl Die-Cut Insert pulled from our @paniniamerica Contenders… https://t.co/eIXPf22mi6"
2021-12-02 3:03:13,Russell Westbrook is back home in Pauley as tonight’s honorary captain @UCLAMBB #Lakers #Bruins https://t.co/ba04ZUS68R
2021-12-02 3:03:04,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 3:01:25,"We would like to give a special shout-out to former Laker point guard @LiamSanborn2 for achieving his 1,000th point… https://t.co/WgdxrROUxT"
2021-12-02 2:57:28,"Kobe in gold ✨🤩

#kobe #kobebryant #losangeles #losangeleslakers #lakers #lakersnation #nba #nbabasketball… https://t.co/30wVXHf1BU"
2021-12-02 2:57:10,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-02 2:57:00,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-02 2:53:22,"RT @SpectrumSN: LeBron James (33 PTS, 9 AST, 5 REB) shares his thoughts on tonight's #Lakers win with @LakersReporter. https://t.co/FzxBk1D…"
2021-12-02 2:51:37,LAKERS 💛 #Lakers #pregnancykink #pregnancycontent #baby https://t.co/uyrFlm2ykX
2021-12-02 2:49:17,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 2:48:24,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 2:43:09,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-02 2:43:06,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 2:42:58,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 2:40:22,🏀 #LebronJames was transported from Sacramento to Los Angeles after being put in #Covid health and safety protocol.… https://t.co/2AieIfMdtR
2021-12-02 2:39:34,@Just_JD38 @laynegrantham @CoachCBolden Love to see the guys having some fun! Too bad they aren’t #Lakers fans!
2021-12-02 2:32:30,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 2:29:55,"#Lakers fans shouldn’t get upset whenever the @Lakers lose, because this current Lakers roster is no good so they’r… https://t.co/D9gLMBH3c2"
2021-12-02 2:27:53,"Just minted a couple @BallerApes 🏀
Yo @carmeloanthony looking 🔥 🔥🔥
#NFTs #NBA #Lakers #winning #BAYC https://t.co/1so6etVoil"
2021-12-02 2:25:51,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 2:25:47,"RT @LakersNation: Frank Vogel revealed he issued a challenge to the #Lakers to get 30 assists a game as a team.
https://t.co/tof3RumVf6 htt…"
2021-12-02 2:24:37,"At this point, @MONSTATREZZ could get traded by himself for @russwest44….Trez averaging 16-8-2 in only 27 minutes p… https://t.co/lrM35oNxjL"
2021-12-02 2:20:26,https://t.co/ZqUT4iaVuA Los Angeles Lakers Bracelet Charmed Sport Love Basketball #LosAngelesLakers #LA #LosAngeles… https://t.co/ws7Z8CiH8E
2021-12-02 2:17:38,Had to do it! @kingjames! #covid #nba #lakers https://t.co/9WzuDtIoUf
2021-12-02 2:09:07,Who is your favorite Lakers player rn? #lakeshow #Lakers #LakersNation
2021-12-02 2:04:08,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 2:03:36,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 1:56:39,"#Cavs/#Lakers trade idea:

— Cavs waive Ed Davis &amp; Lamar Stevens + acquire hardship exception for Sexton.
— Trade O… https://t.co/BnXfTE47pr"
2021-12-02 1:55:01,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 1:53:19,@JamesWorthy42 @Ballislife @RooshWilliams @Zaknoble Big Game James! #Showtime #Lakers
2021-12-02 1:49:38,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 1:47:45,"RT @the_shiftmakers: I got a question... 

 #lakers #lebron https://t.co/QtRn61d3fI"
2021-12-02 1:45:00,"Does @meJVT think the #Lakers to miss the playoffs at +380 is a good bet currently?

Check out NBA futures odds at… https://t.co/iCUA9BGm2A"
2021-12-02 1:41:12,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 1:33:02,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 1:32:30,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 1:30:11,"Who do you rep?
NBA Collage Patch Jacket
🏀: https://t.co/g4IcQ8gn0Z

#shiekh #NBA #Starter #Collage #Patch #Patches… https://t.co/vZA3roewNv"
2021-12-02 1:29:46,"RT @LakersNation: Frank Vogel revealed he issued a challenge to the #Lakers to get 30 assists a game as a team.
https://t.co/tof3RumVf6 htt…"
2021-12-02 1:27:12,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 1:22:41,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 1:21:57,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 1:20:15,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 1:16:29,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 1:15:31,"On December 1, the #Lakers  star #LeBronJames  tweeted for the first time after being infected with the new crown:… https://t.co/4i6HIa0YEq"
2021-12-02 1:15:02,"https://t.co/NcdIKD6LtB 

#kobebryant cards for sale!

#NBA #LakeShow #Lakers #sportscards #NBATwitter"
2021-12-02 1:14:24,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 1:13:20,"On December 1, the #Lakers star #LeBronJames tweeted for the first time after he was infected with the new crown, s… https://t.co/jppCZWJALF"
2021-12-02 1:13:10,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 1:11:50,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 1:07:00,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-02 1:05:56,"RT @LakersNation: Frank Vogel revealed he issued a challenge to the #Lakers to get 30 assists a game as a team.
https://t.co/tof3RumVf6 htt…"
2021-12-02 1:05:05,"RT @LakersNation: Frank Vogel revealed he issued a challenge to the #Lakers to get 30 assists a game as a team.
https://t.co/tof3RumVf6 htt…"
2021-12-02 1:04:00,Frank Vogel revealed he issued a challenge to the #Lakers to get 30 assists a game as a team.… https://t.co/fnQyl7UaPq
2021-12-02 1:02:47,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-02 1:01:40,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-02 1:01:05,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 0:58:32,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 0:54:52,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 0:52:54,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 0:52:46,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 0:52:18,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 0:50:58,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 0:50:29,"RT @JamesWorthy42: Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow #lakersnation…"
2021-12-02 0:50:11,"RT @LakersNation: Y’all know the drill:

Respond with which Laker will score the 1st 3 PT FG, 1st AST, 1st REB and the #Lakers total points…"
2021-12-02 0:50:00,"Thx to @Ballislife for putting this together 
 
@RooshWilliams @Zaknoble 
#lakers #showtime #nba #lakeshow… https://t.co/b5A5tB1Z3u"
2021-12-02 0:48:47,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 0:47:56,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 0:40:38,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-02 0:35:42,"2
days
without lakers
basketball 
#Lakers https://t.co/IYonJNRKNs"
2021-12-02 0:34:37,"RT @BtcNitrobetting: #Grizzlies 🆚 #Raptors -3½
Total 216½

#Knicks 🆚 #Nets -6½
Total 216½

#Lakers 🆚 #Kings +3½
Total 226

#Warriors 🆚 #Sun…"
2021-12-02 0:33:46,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 0:29:19,im being told the #Lakers are looking to trade 3rd year bust Talen Horton-Tucker
2021-12-02 0:29:07,"RT @WestminsterAca: Beautiful #artwork by one of our Year 12 #IB students. She doesn't study art, but created this for the Sixth Form newsl…"
2021-12-02 0:26:43,"RT @BtcNitrobetting: #Grizzlies 🆚 #Raptors -3½
Total 216½

#Knicks 🆚 #Nets -6½
Total 216½

#Lakers 🆚 #Kings +3½
Total 226

#Warriors 🆚 #Sun…"
2021-12-02 0:25:37,"RT @SpectrumSN: .@russwest44 on Dwight's success tonight against the Kings, the #Lakers third quarter rally and LeBron entering the health…"
2021-12-02 0:21:24,"RT @bet_odds: #NBA games:

#Grizzlies +135
#Raptors -3½
Total 216½

#Knicks +220
#Nets -6½
Total 216½

#Lakers -3½
#Kings +145
Total 226

#…"
2021-12-02 0:21:20,"RT @BtcNitrobetting: #Grizzlies 🆚 #Raptors -3½
Total 216½

#Knicks 🆚 #Nets -6½
Total 216½

#Lakers 🆚 #Kings +3½
Total 226

#Warriors 🆚 #Sun…"
2021-12-02 0:19:56,"#lakers @KingJames @AntDavis23 
Watching the game last night, explain to me Y @DwightHoward is not in the starting… https://t.co/bKJV47Vqtg"
2021-12-02 0:15:58,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-02 0:15:00,"L.A. @Lakers star LeBron James was likely happy with his 39-point performance against the Pacers on Sunday, but he… https://t.co/L4OCiVuzbl"
2021-12-02 0:09:24,"#Celtics got a tough month ahead of them: 

2 games against the #Suns 

A 3 game stretch against the #Suns, #Bucks… https://t.co/e4P1cJxNTc"
2021-12-02 0:07:44,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 0:07:12,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-02 0:07:03,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 0:05:17,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-02 0:04:24,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 0:04:09,"RT @LakersNation: Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-02 0:03:00,"Malik Monk feels the #Lakers are growing as a team with each game.
https://t.co/rBVEYEY3xB https://t.co/c2a4phpYVz"
2021-12-01 23:59:28,#Lakers star #LeBronJames out indefinitely under NBA’s coronavirus health and safety #protocols. #Covid19 #NBA… https://t.co/ZCpAS2uc7B
2021-12-01 23:56:05,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 23:50:37,@RafiFarber New Zealand doc goes viral https://t.co/hIYpr8uqAn #kardashians #Bucks #lebron #lakers #nuggets #espn… https://t.co/tDZDcoEDFC
2021-12-01 23:48:54,We’re tremendously grateful to the @SacramentoKings  for inviting out us to several games this season via their… https://t.co/bVbkvw8H2A
2021-12-01 23:48:24,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 23:47:55,I was taught that there’s too much negativity in the world and the only way to offset it is by being the change tha… https://t.co/8Vk1BLk4mH
2021-12-01 23:45:32,RT @LakersNation: #Lakers turned a nine-point halftime deficit into a blowout win to avenge their previous loss to the Kings. Top highlight…
2021-12-01 23:42:43,"RT @MeritonHoti5: hey people do you know that Westbrook has blood ties or is the only descendant of the pharaoh of ancient Egypt…🤣
@russwes…"
2021-12-01 23:41:15,RT @courtside_moms: Where all the Lakers fans at? Welcome @SShirleyval mother of Talen Horton-Tucker aka THT! https://t.co/L0zroaQ3RF #lake…
2021-12-01 23:36:32,hey people do you know that Westbrook has blood ties or is the only descendant of the pharaoh of ancient Egypt…🤣… https://t.co/HLsShsAJ8r
2021-12-01 23:32:31,RT @courtside_moms: Where all the Lakers fans at? Welcome @SShirleyval mother of Talen Horton-Tucker aka THT! https://t.co/L0zroaQ3RF #lake…
2021-12-01 23:25:19,"RT @SpectrumSN: .@russwest44 on Dwight's success tonight against the Kings, the #Lakers third quarter rally and LeBron entering the health…"
2021-12-01 23:20:03,"RT @astronos_io: 🚨 Any @kobebryant fans in the house?! 🚨

The $ASTRO team is giving away this 🔥 #Kobe Legacy #NFT to one lucky person today…"
2021-12-01 23:16:26,"@UCLAAthletics @UCLAMBB @russwest44 @Lakers @pac12 @UCLAGameday My boy!!!! #RussellWestbrook 💙💛

My Mr. #UCLA… https://t.co/GhzJugOx7B"
2021-12-01 23:14:53,Lebron is expected to miss a few games under COVID protocol and tweeted this cryptic message that says something fi… https://t.co/gOyc3Yk4hx
2021-12-01 23:13:36,"@LakerFilmRoom Why does he make that shit look so easy?! 😩❤️✊🏾👏🏾👏🏾👏🏾👏🏾

#Lakers #LakersNation #LakeShow"
2021-12-01 23:13:31,"RT @DuaneRankin: Winners of 17 straight to tie franchise record set in 2006-07, #Suns (18-3) have 8 games before facing #Lakers 12-21.

12-…"
2021-12-01 23:11:54,"@MirjamSwanson @Mahster He probably needs a rest though. His shot from outside (especially from 3), has been a tad… https://t.co/YDOyF8eCaH"
2021-12-01 23:10:58,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
2021-12-01 23:03:57,"RT @DimeDropperPod: In last night’s live, I talked about why Dwight Howard was the defensive CATALYST in the 3rd quarter that led to the La…"
2021-12-01 23:03:37,RT @ItsKingWanga: Whoever made this will NOT see Heaven 😅😂😂😂🤣💀 #lebron #Isiahstewart #LeBronJames #LakeShow #Lakers https://t.co/HZPgYRVujt
2021-12-01 23:03:27,"Winners of 17 straight to tie franchise record set in 2006-07, #Suns (18-3) have 8 games before facing #Lakers 12-2… https://t.co/CO9hI0rny7"
2021-12-01 23:03:06,To all the moms.. https://t.co/VRRmJ8gERr #bitcoin #ethereum #rams #49ers #warriors #trump #Giants #jets #bears… https://t.co/qyeTUSaPkP
2021-12-01 22:57:11,"RT @SpectrumSN: ""Our defensive intensity picked up in the second half."" @DwightHoward with @LakersReporter on the #Lakers surge down the st…"
